,co_name,symbol,market,asset,co_business,cc,amplitude,pe_s_d,co_intro,exchange,mv,pb_d,ps_d,equity,industry
,海特生物,300683,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,南京新百,600682,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,黔源电力,002039,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST电能,600877,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华信新材,300717,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,九州通,600998,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,广西广电,600936,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,晶澳科技,002459,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,南方航空,600029,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金利华电,300069,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金龙羽,002882,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中洲控股,000042,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,彤程新材,603650,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,盛路通信,002446,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金杯电工,002533,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,百邦科技,300736,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,虹美菱B,200521,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,三六零,601360,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,浩洋股份,300833,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,辰安科技,300523,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新大正,002968,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中新集团,601512,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST聚力,002247,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST北能,000803,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,通合科技,300491,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,重庆燃气,600917,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,长源电力,000966,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,冰山冷热,000530,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,太龙照明,300650,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,方大特钢,600507,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,天瑞仪器,300165,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,翠微股份,603123,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,正海生物,300653,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,浙能电力,600023,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,北京城乡,600861,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华丽家族,600503,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST成城,600247,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,时空科技,605178,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中闽能源,600163,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,汇通能源,600605,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST科林,002499,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海信视像,600060,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新华医疗,600587,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,冀凯股份,002691,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,泽达易盛,688555,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,格林达,603931,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,浔兴股份,002098,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,深圳能源,000027,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,皖新传媒,601801,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,科信技术,300565,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华脉科技,603042,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,红星发展,600367,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中亚股份,300512,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST安泰,600408,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,乐山电力,600644,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,天永智能,603895,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,明阳电路,300739,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中房股份,600890,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宝泰隆,601011,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,奥特迅,002227,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中国出版,601949,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,天茂集团,000627,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,神驰机电,603109,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中核钛白,002145,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST界龙,600836,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,三元股份,600429,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中化岩土,002542,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,浙江医药,600216,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,恒宝股份,002104,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST胜利,002426,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,青岛银行,002948,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,闻泰科技,600745,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中国宝安,000009,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,铁龙物流,600125,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,连云港,601008,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,朗科科技,300042,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,赣粤高速,600269,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,万润股份,002643,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中钨高新,000657,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新潮能源,600777,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中密控股,300470,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,三变科技,002112,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,兆丰股份,300695,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,东岳硅材,300821,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST辉丰,002496,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,沃格光电,603773,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,吉大通信,300597,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金溢科技,002869,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,粤高速A,000429,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,银轮股份,002126,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中国铁建,601186,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金轮股份,002722,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,柳药股份,603368,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,红豆股份,600400,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,安诺其,300067,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,贝斯美,300796,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST安凯,000868,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,弘业股份,600128,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中海油服,601808,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,龙净环保,600388,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中恒集团,600252,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,厦门港务,000905,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,苏州高新,600736,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,恒锋信息,300605,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新华都,002264,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,合康新能,300048,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,运达股份,300772,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,开滦股份,600997,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,泉峰汽车,603982,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,电科院,300215,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,方盛制药,603998,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,渤海汽车,600960,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,龙韵股份,603729,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,元成股份,603388,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,杭钢股份,600126,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,易德龙,603380,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,利民股份,002734,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,南京银行,601009,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,花园生物,300401,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中航电测,300114,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST南化,600301,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宝新能源,000690,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,酒钢宏兴,600307,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,西藏矿业,000762,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,世茂股份,600823,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,威创股份,002308,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,蒙娜丽莎,002918,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,龙建股份,600853,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,洪涛股份,002325,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,贵阳银行,601997,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,广州港,601228,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,广州酒家,603043,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,博彦科技,002649,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,黄山胶囊,002817,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新纶科技,002341,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,特锐德,300001,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,大秦铁路,601006,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宇环数控,002903,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,大西洋,600558,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金盾股份,300411,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,三维通信,002115,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,粤桂股份,000833,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST长城,002071,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,普莱柯,603566,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,风神股份,600469,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,先锋电子,002767,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,扬农化工,600486,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华胜天成,600410,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,易尚展示,002751,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,东方银星,600753,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,泰和科技,300801,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,丰山集团,603810,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,通达电气,603390,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,广宇集团,002133,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,康拓红外,300455,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金诚信,603979,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,嘉必优,688089,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,洛阳玻璃,600876,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,艾迪精密,603638,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,海能达,002583,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,泰豪科技,600590,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,石头科技,688169,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,万隆光电,300710,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,北化股份,002246,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,锦江酒店,600754,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,威奥股份,605001,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,健盛集团,603558,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,乔治白,002687,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,山西汾酒,600809,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中原传媒,000719,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中国西电,601179,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,九鼎新材,002201,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,钱江水利,600283,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,星光农机,603789,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,优德精密,300549,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,凯文教育,002659,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,罗博特科,300757,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,东华能源,002221,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华峰氨纶,002064,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,澄星股份,600078,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,奥克股份,300082,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,鼎信通讯,603421,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,腾达建设,600512,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,青鸟消防,002960,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST大晟,600892,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,豫园股份,600655,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,江南高纤,600527,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,四川长虹,600839,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,瑞丰高材,300243,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华联综超,600361,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华东电脑,600850,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,晋亿实业,601002,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宝光股份,600379,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,岳阳兴长,000819,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新大陆,000997,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,盐津铺子,002847,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宁波富邦,600768,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,航天工程,603698,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华正新材,603186,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,上海莱士,002252,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,珠海港,000507,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,瑞斯康达,603803,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,同达创业,600647,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,派思股份,603318,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,上海瀚讯,300762,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,瑞康医药,002589,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,安克创新,300866,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新宙邦,300037,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海信家电,000921,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宁水集团,603700,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,林洋能源,601222,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST新光,002147,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,永新股份,002014,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,仙乐健康,300791,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,证通电子,002197,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,晶丰明源,688368,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,龙江交通,601188,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,川仪股份,603100,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,威尔泰,002058,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宝德股份,300023,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,惠伦晶体,300460,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,旭光电子,600353,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,软控股份,002073,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,长春燃气,600333,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,邦宝益智,603398,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,鲁阳节能,002088,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金徽酒,603919,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中国中冶,601618,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,长盈精密,300115,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,正丹股份,300641,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,万和电气,002543,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,潍柴动力,000338,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宝馨科技,002514,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,九鼎投资,600053,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,一汽解放,000800,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,三安光电,600703,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,太化股份,600281,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,茂业商业,600828,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,三星医疗,601567,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,和远气体,002971,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,马钢股份,600808,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,厦门国贸,600755,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,山东钢铁,600022,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中船汉光,300847,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,佛燃能源,002911,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,艾比森,300389,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,飞荣达,300602,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,长虹华意,000404,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,江南水务,601199,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,国脉科技,002093,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,凯龙股份,002783,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,寒锐钴业,300618,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST梦舟,600255,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,亚世光电,002952,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,祥源文化,600576,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,海正药业,600267,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,江中药业,600750,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新筑股份,002480,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,大洋电机,002249,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,欧菲光,002456,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,澄天伟业,300689,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天桥起重,002523,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,生益科技,600183,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,强力新材,300429,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,英维克,002837,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,拓邦股份,002139,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新澳股份,603889,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新天科技,300259,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,首航高科,002665,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,世纪星源,000005,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST熊猫,600599,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,獐子岛,002069,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海兰信,300065,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,大东海B,200613,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华森制药,002907,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,苏宁易购,002024,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金山股份,600396,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,精锻科技,300258,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,鸿利智汇,300219,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天奥电子,002935,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,七彩化学,300758,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,普利特,002324,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,广东明珠,600382,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宏发股份,600885,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,恒立实业,000622,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST中基,000972,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,九芝堂,000989,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中石科技,300684,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,友邦吊顶,002718,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,千禾味业,603027,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,丽鹏股份,002374,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,杭锅股份,002534,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宁波银行,002142,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,棕榈股份,002431,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,劲拓股份,300400,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,高争民爆,002827,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,双成药业,002693,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,驰宏锌锗,600497,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,麦捷科技,300319,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,亚玛顿,002623,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,南京高科,600064,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,滨江集团,002244,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,石英股份,603688,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,豫能控股,001896,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,山东矿机,002526,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,万华化学,600309,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,公牛集团,603195,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,万林物流,603117,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,惠博普,002554,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,上能电气,300827,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,民丰特纸,600235,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST兆新,002256,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,威星智能,002849,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,长城电工,600192,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,山推股份,000680,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,震安科技,300767,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,嘉麟杰,002486,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,健康元,600380,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,京山轻机,000821,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,久其软件,002279,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,彩讯股份,300634,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,莫高股份,600543,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,南华仪器,300417,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,博通集成,603068,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,ST坊展,600149,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宏和科技,603256,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,圣龙股份,603178,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,奥福环保,688021,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,大豪科技,603025,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST西发,000752,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新化股份,603867,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,ST百花,600721,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新日股份,603787,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,富瀚微,300613,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新世界,600628,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,东方国信,300166,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST岩石,600696,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,鄂资B股,900936,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,集友股份,603429,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,ST毅达,600610,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,佳发教育,300559,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,读者传媒,603999,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,日播时尚,603196,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,麒盛科技,603610,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中文传媒,600373,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,南兴股份,002757,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,太安堂,002433,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,丰元股份,002805,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,青海春天,600381,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,上海凯宝,300039,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,苏常柴A,000570,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST仁智,002629,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,桂冠电力,600236,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,东方精工,002611,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST舜喆B,200168,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,国投中鲁,600962,SH,-,-,-,-,-,-,SH,-,-,-,-,-
